user,user_location_country,user_location_region,user_location_city,destination_distance,search_date,is_mobile,is_package,channel,search_count,checkIn_date,checkOut_date,n_adults,n_children,n_rooms,destination,destination_type,hotel_continent,hotel_country,hotel_market,hotel_category,is_booking
188737,66,184,41547,462.3009,2013-01-13 20:50:31,0,0,0,2,2013-01-24,2013-01-27,2,0,1,4064,3,2,50,673,13,0
151952,69,916,25365,,2013-01-13 20:50:49,1,1,9,1,2013-08-02,2013-08-07,4,1,1,8407,6,6,144,4,90,0
1163609,3,51,9527,,2013-01-13 20:50:51,0,1,0,1,2013-08-12,2013-08-16,2,0,1,1544,1,3,42,1229,3,0
926284,69,761,41949,,2013-01-13 20:50:54,0,0,3,2,2013-03-26,2013-03-31,2,0,1,25096,1,6,58,33,58,0
286760,69,819,23761,,2013-01-13 20:50:59,0,1,9,1,2013-03-03,2013-03-08,2,0,1,11643,1,6,77,222,2,0
1082161,218,26,4126,,2013-01-13 20:51:11,1,0,9,1,2013-01-30,2013-02-01,4,0,1,17660,5,6,77,2,13,0
997946,205,354,25315,1058.988,2013-01-13 20:51:11,0,0,9,1,2013-01-18,2013-01-20,2,0,1,8268,1,2,50,682,48,0
301327,69,910,43113,,2013-01-13 20:51:15,0,1,9,3,2013-03-21,2013-03-28,2,0,1,8282,1,3,126,232,10,0
476890,66,174,49660,2376.8385,2013-01-13 20:51:15,0,0,9,2,2013-07-03,2013-07-07,4,1,2,14148,4,2,50,191,91,0
839293,5,9,43175,,2013-01-13 20:51:15,0,0,9,1,2013-02-23,2013-02-24,2,0,1,12238,6,2,50,682,41,0
545218,66,462,11417,105.7279,2013-01-13 20:51:22,0,0,9,1,2013-01-14,2013-01-15,3,1,1,8288,1,2,198,399,16,0
554314,66,448,30955,106.0134,2013-01-13 20:51:41,0,0,9,2,2013-01-14,2013-01-18,1,0,1,25316,6,2,50,452,39,0
342154,66,220,11724,137.3107,2013-01-13 20:51:48,0,0,0,2,2013-01-26,2013-01-27,2,0,1,17584,6,2,50,682,54,0
621460,195,548,56440,,2013-01-13 20:51:52,0,0,0,1,2013-03-30,2013-04-01,2,0,1,55178,3,0,34,85,61,0
1040242,68,330,14681,,2013-01-13 20:51:59,0,1,9,2,2013-04-29,2013-05-03,2,0,2,7635,3,2,50,675,3,0
202102,66,337,6075,,2013-01-13 20:51:59,0,0,9,2,2013-01-22,2013-01-25,1,0,1,8250,1,2,50,628,50,0
152962,66,294,24848,1220.0467,2013-01-13 20:52:01,0,0,0,2,2013-02-09,2013-02-13,2,2,1,7635,3,2,50,675,69,0
224462,46,244,33092,,2013-01-13 20:52:04,0,1,9,2,2013-01-30,2013-02-02,1,0,1,11815,1,3,5,1701,36,0
817513,66,337,26644,3834.7727,2013-01-13 20:52:07,0,1,9,3,2013-03-22,2013-03-26,2,0,1,8788,1,6,77,2,59,0
224462,46,244,33092,,2013-01-13 20:52:08,0,1,9,9,2013-01-30,2013-02-02,1,0,1,11815,1,3,5,1701,89,0
1016583,46,244,43467,,2013-01-13 20:52:15,0,1,9,2,2013-03-22,2013-03-25,2,2,1,8266,1,2,50,411,68,0
1055261,66,462,49272,2737.0507,2013-01-13 20:52:18,0,0,9,1,2013-02-08,2013-02-10,2,0,1,12669,5,2,50,701,70,0
947242,179,410,16634,,2013-01-13 20:52:19,1,0,3,8,2013-04-09,2013-04-12,2,0,1,8289,1,6,107,36,36,0
711785,1,162,10673,1792.3642,2013-01-13 20:52:28,0,0,9,1,2013-07-13,2013-07-14,2,0,1,12585,5,6,12,807,83,0
286760,69,819,23761,,2013-01-13 20:52:31,0,1,9,1,2013-03-03,2013-03-08,2,0,1,11643,1,6,77,222,29,0
92439,32,971,14978,,2013-01-13 20:52:42,0,0,5,3,2013-03-09,2013-03-16,2,0,1,28443,6,4,186,209,78,0
554314,66,448,30955,106.0134,2013-01-13 20:52:43,0,0,9,6,2013-01-14,2013-01-17,1,0,1,25316,6,2,50,452,39,0
1151516,66,174,16634,387.9004,2013-01-13 20:52:46,1,0,1,4,2013-03-08,2013-03-10,2,0,1,9147,1,2,50,367,47,0
533115,231,48,2982,,2013-01-13 20:52:46,0,0,9,1,2013-02-05,2013-02-11,2,1,1,8220,1,3,182,46,58,0
848458,66,258,20013,,2013-01-13 20:52:50,1,1,9,1,2013-03-22,2013-03-28,2,1,1,8825,3,4,8,111,64,0
545218,66,462,11417,97.5129,2013-01-13 20:53:11,0,0,9,1,2013-01-14,2013-01-15,3,1,1,8288,1,2,198,399,91,0
446541,27,418,22879,,2013-01-13 20:53:13,0,0,2,2,2013-03-04,2013-03-07,3,1,1,8282,1,3,126,232,64,0
908745,66,348,10388,174.9069,2013-01-13 20:53:14,0,0,9,1,2013-01-27,2013-01-28,2,0,1,8267,1,2,50,675,70,0
952638,66,442,28643,2032.3761,2013-01-13 20:53:14,0,0,1,1,2013-04-04,2013-04-08,2,0,1,11334,1,4,96,201,26,0
869420,66,174,40365,5601.0464,2013-01-13 20:53:18,0,0,3,1,2013-02-26,2013-02-27,2,0,1,12402,5,6,204,1452,30,0
629301,66,447,29065,165.9714,2013-01-13 20:53:26,0,0,0,1,2013-04-18,2013-04-21,2,2,1,348,6,2,50,539,8,0
527751,71,0,16637,,2013-01-13 20:53:26,0,1,9,1,2013-02-11,2013-02-18,2,0,1,9600,1,4,32,1411,20,0
447321,3,77,55529,,2013-01-13 20:53:33,1,0,9,2,2013-07-17,2013-07-18,4,0,2,11075,6,6,46,1089,11,0
255753,77,462,3492,1606.9891,2013-01-13 20:53:37,0,0,3,2,2013-05-05,2013-05-14,6,1,3,11815,1,3,5,1701,63,0
259715,66,462,42766,1020.2405,2013-01-13 20:53:38,0,0,9,2,2013-02-14,2013-02-16,1,0,1,12218,6,2,50,365,72,0
865581,66,174,5938,122.1844,2013-01-13 20:53:39,0,0,9,1,2013-01-14,2013-01-15,4,0,3,5683,3,2,50,365,33,0
490512,66,442,47956,1065.9278,2013-01-13 20:53:40,0,1,1,1,2013-03-08,2013-03-12,2,2,1,8824,1,4,8,118,66,0
997946,205,354,25315,1067.1082,2013-01-13 20:53:47,0,0,9,1,2013-01-18,2013-01-20,2,0,1,8268,1,2,50,682,39,0
510481,205,135,36086,8198.1008,2013-01-13 20:53:57,0,0,2,5,2013-07-04,2013-07-09,2,2,1,8819,1,3,168,1242,25,0
891275,57,342,5021,,2013-01-13 20:53:58,0,0,1,5,2013-01-14,2013-01-18,1,0,1,1152,1,4,47,1502,73,0
525754,66,352,10536,1339.5205,2013-01-13 20:54:02,0,1,3,3,2013-03-17,2013-03-21,2,0,1,11373,1,4,128,1400,37,0
821295,202,269,25293,,2013-01-13 20:54:15,0,0,9,3,2013-05-09,2013-05-15,2,1,1,8742,1,6,204,1479,82,0
1041391,66,174,37675,2442.0266,2013-01-13 20:54:17,0,0,9,1,2013-03-07,2013-03-12,2,0,1,8267,1,2,50,675,70,0
21820,69,749,51392,,2013-01-13 20:54:22,0,0,1,1,2013-04-26,2013-04-28,2,0,1,41925,1,3,106,757,14,0
1150829,205,135,16460,,2013-01-13 20:54:27,0,0,0,1,2013-04-17,2013-04-21,2,0,1,635,1,3,162,1039,85,0
115360,66,348,34146,8458.5075,2013-01-13 20:54:41,0,0,3,3,2013-02-05,2013-02-07,1,0,1,353,3,3,104,987,64,0
1041504,66,174,26368,2445.3557,2013-01-13 20:54:51,0,0,0,1,2013-05-27,2013-06-03,2,0,1,8857,1,2,50,214,50,0
490512,66,442,47956,1047.406,2013-01-13 20:54:51,0,1,1,1,2013-03-08,2013-03-12,2,2,1,8824,1,4,8,118,66,0
848458,66,258,20013,,2013-01-13 20:54:52,1,1,9,1,2013-03-22,2013-03-28,2,1,1,8825,3,4,8,111,96,0
761975,66,348,44905,,2013-01-13 20:54:57,1,1,1,4,2013-02-28,2013-03-03,4,0,2,11439,1,4,163,1503,87,0
865581,66,174,5938,122.1844,2013-01-13 20:54:57,0,0,9,1,2013-01-14,2013-01-15,4,0,3,5683,3,2,50,365,33,1
21820,69,749,51392,,2013-01-13 20:55:01,0,1,1,1,2013-04-26,2013-04-28,2,0,1,41925,1,3,106,757,3,0
721289,46,172,51938,,2013-01-13 20:55:04,0,1,1,1,2013-04-11,2013-04-14,2,0,1,8746,1,6,105,29,11,1
1159488,3,64,9448,,2013-01-13 20:55:07,0,0,1,2,2013-12-29,2013-12-31,2,1,1,8746,1,6,105,29,99,0
1025762,205,135,36086,2563.1636,2013-01-13 20:55:10,0,0,9,3,2013-03-07,2013-03-16,2,0,1,5405,6,4,8,126,29,0
255257,66,174,23706,2439.2772,2013-01-13 20:55:12,0,0,9,1,2013-04-10,2013-04-15,2,0,1,8267,1,2,50,675,41,0
785708,66,258,10163,1499.414,2013-01-13 20:55:15,0,1,9,1,2013-03-08,2013-03-15,2,0,1,12206,6,2,50,628,45,0
711785,1,162,10673,1780.3478,2013-01-13 20:55:22,0,0,9,1,2013-07-13,2013-07-14,2,0,1,23631,1,6,12,807,85,0
611474,66,174,44951,310.7812,2013-01-13 20:55:25,0,0,9,2,2013-01-20,2013-01-22,2,1,1,14985,1,2,50,1241,48,0
1117638,66,226,40354,904.6288,2013-01-13 20:55:26,1,0,9,1,2013-03-04,2013-03-05,1,0,1,27819,6,2,50,690,18,0
243423,66,174,36242,2443.1589,2013-01-13 20:55:30,0,0,9,1,2013-01-21,2013-01-24,1,0,1,15444,1,2,50,568,42,0
527126,66,258,4687,1801.3019,2013-01-13 20:55:35,0,1,9,2,2013-04-05,2013-04-12,4,0,2,8810,1,4,8,1532,65,0
294815,66,220,47307,1432.8914,2013-01-13 20:55:38,0,0,2,1,2013-01-14,2013-01-16,1,0,1,40,3,4,8,164,82,1
997946,205,354,25315,1058.3372,2013-01-13 20:55:44,0,0,9,1,2013-01-18,2013-01-20,2,0,1,8268,1,2,50,682,39,0
234943,133,16,47972,,2013-01-13 20:55:46,0,0,4,5,2013-04-12,2013-04-13,2,0,1,17823,1,6,105,770,43,0
576398,205,135,36086,2642.0675,2013-01-13 20:55:53,1,0,9,2,2013-01-24,2013-01-26,1,2,1,11373,1,4,128,1455,69,0
1092732,215,780,52008,,2013-01-13 20:55:54,0,0,9,1,2013-02-01,2013-02-04,2,1,1,1194,3,4,8,123,2,0
1100678,66,294,7976,5453.3228,2013-01-13 20:55:59,1,0,9,1,2013-06-12,2013-06-16,3,1,1,8289,1,6,107,36,36,1
356926,69,650,49779,,2013-01-13 20:56:02,0,0,1,1,2013-02-14,2013-02-15,2,0,1,8819,1,3,168,1242,9,0
1197280,46,172,56153,2027.4303,2013-01-13 20:56:03,0,1,9,1,2013-05-17,2013-05-26,2,1,1,18965,1,6,77,1410,44,0
624072,69,828,38756,,2013-01-13 20:56:15,0,0,9,4,2013-03-30,2013-04-02,2,0,1,44817,4,2,50,697,51,0
178723,66,442,45869,1226.0771,2013-01-13 20:56:20,1,1,9,2,2013-03-08,2013-03-16,2,1,1,8291,1,2,50,191,18,0
457522,46,398,8146,,2013-01-13 20:56:26,0,1,0,1,2013-07-20,2013-07-26,2,0,1,12148,1,6,77,1424,14,0
611474,66,174,44951,314.3159,2013-01-13 20:56:29,0,0,9,1,2013-01-20,2013-01-22,2,1,1,14985,1,2,50,1241,94,0
1053648,69,596,30031,299.7221,2013-01-13 20:56:32,1,1,1,1,2013-05-09,2013-05-11,2,0,1,17886,1,6,70,303,9,0
771345,69,1011,24804,,2013-01-13 20:56:33,0,1,0,1,2013-02-25,2013-03-01,2,0,1,8739,1,6,144,4,2,0
58789,69,761,41949,,2013-01-13 20:56:37,0,0,9,1,2013-01-29,2013-02-01,1,1,1,21917,6,6,135,278,2,1
1163581,3,49,4079,,2013-01-13 20:56:43,0,0,9,4,2013-01-13,2013-01-14,2,0,1,52479,6,6,105,29,8,0
790222,66,337,44102,1090.839,2013-01-13 20:56:59,0,0,1,1,2013-02-07,2013-02-09,3,0,1,12669,5,2,50,701,56,0
46662,66,184,2037,4251.2739,2013-01-13 20:56:59,0,0,1,2,2013-02-24,2013-03-02,2,0,1,22863,1,4,93,2085,80,0
1151516,66,174,16634,387.112,2013-01-13 20:57:01,1,0,1,2,2013-03-08,2013-03-10,2,0,1,9147,1,2,50,367,89,0
255257,66,174,23706,2439.2772,2013-01-13 20:57:04,0,0,9,1,2013-04-10,2013-04-15,2,0,1,8267,1,2,50,675,41,1
115360,66,348,34146,8458.0686,2013-01-13 20:57:07,0,0,3,2,2013-02-05,2013-02-07,1,0,1,353,3,3,104,987,78,0
676399,66,447,2966,2996.2225,2013-01-13 20:57:16,1,1,9,2,2013-11-09,2013-11-14,1,0,1,669,3,2,50,212,98,0
1104289,69,648,6514,,2013-01-13 20:57:17,0,0,3,1,2013-10-18,2013-10-25,1,0,1,18998,1,6,77,6,42,0
235255,46,172,56153,4790.5232,2013-01-13 20:57:21,1,0,9,1,2013-03-23,2013-03-24,2,1,1,12320,5,2,50,350,33,0
825803,66,258,34737,1680.8717,2013-01-13 20:57:29,0,0,9,3,2013-07-09,2013-07-14,2,0,1,23383,6,2,50,651,48,0
439705,66,174,5938,803.1783,2013-01-13 20:57:33,0,0,9,1,2013-02-01,2013-02-02,2,0,1,8844,1,2,50,672,73,0
1022301,66,153,50542,5977.9859,2013-01-13 20:57:37,0,0,9,1,2013-03-24,2013-03-25,2,0,1,8785,1,6,105,35,9,0
1068578,66,318,31956,2215.5488,2013-01-13 20:57:40,1,1,9,4,2013-02-09,2013-02-14,2,0,1,11334,1,4,96,201,26,0
35332,66,337,43020,1095.8829,2013-01-13 20:57:53,0,1,9,1,2013-03-21,2013-03-24,3,0,1,8260,1,2,50,701,51,0
224462,46,244,33092,,2013-01-13 20:58:00,0,1,9,1,2013-01-30,2013-02-02,1,0,1,11815,1,3,5,1701,3,0
764320,205,155,14703,58.1802,2013-01-13 20:58:01,0,0,3,2,2013-03-03,2013-03-04,2,0,1,8854,1,2,198,402,74,0
326326,66,174,8978,170.2928,2013-01-13 20:58:03,0,0,9,3,2013-03-30,2013-04-02,2,1,1,12799,5,2,50,633,54,0
312265,141,14,8978,,2013-01-13 20:58:06,1,0,3,1,2013-09-17,2013-09-27,2,0,1,10010,3,6,77,222,29,0
446541,27,418,22879,,2013-01-13 20:58:06,0,0,2,5,2013-03-04,2013-03-07,3,1,1,8282,1,3,126,232,59,0
126213,154,535,35261,,2013-01-13 20:58:06,0,0,9,2,2013-06-18,2013-06-22,5,0,2,8746,1,6,105,29,22,0
906483,66,220,2901,2876.8656,2013-01-13 20:58:20,0,0,0,4,2013-01-17,2013-01-20,2,0,1,22864,6,4,93,2086,62,0
35545,66,363,12346,880.3712,2013-01-13 20:58:30,0,1,9,1,2013-03-10,2013-03-13,2,0,1,8268,1,2,50,682,0,0
914984,66,174,14752,5819.7135,2013-01-13 20:58:35,0,0,3,4,2013-02-09,2013-02-13,2,1,1,8255,1,6,77,20,36,0
169954,66,442,28620,851.6616,2013-01-13 20:58:42,0,0,0,2,2013-04-21,2013-04-26,2,0,1,27411,6,2,50,1059,90,0
581435,66,254,30473,1231.7371,2013-01-13 20:59:16,0,1,9,1,2013-01-26,2013-02-01,1,0,1,23682,6,2,50,659,99,0
239691,119,0,27731,,2013-01-13 20:59:26,0,0,9,4,2013-01-19,2013-01-21,2,0,1,12598,5,3,151,1236,9,0
152356,205,135,36086,1200.5939,2013-01-13 20:59:39,0,0,9,1,2013-03-22,2013-03-31,2,2,1,9147,1,2,50,367,0,0
1159488,3,64,9448,,2013-01-13 20:59:54,0,0,1,1,2013-12-29,2013-12-31,2,1,1,8746,1,6,105,29,99,0
1160500,3,50,5703,,2013-01-13 20:59:55,0,0,9,1,2013-09-13,2013-09-16,2,0,1,8241,1,3,162,1490,46,0
1016583,46,244,43467,,2013-01-13 21:00:00,0,0,9,1,2013-03-23,2013-03-24,2,2,1,8287,1,2,198,397,16,0
92439,32,971,14978,,2013-01-13 21:00:02,0,0,5,4,2013-04-07,2013-04-14,4,1,2,5405,6,4,8,126,65,0
1100678,66,294,7976,5452.5247,2013-01-13 21:00:14,1,0,9,1,2013-06-12,2013-06-16,3,1,1,21451,6,6,107,36,59,0
771345,69,1011,24804,,2013-01-13 21:00:44,0,1,0,1,2013-02-26,2013-03-01,2,0,1,8739,1,6,144,4,2,0
35545,66,363,12346,879.0345,2013-01-13 21:00:46,0,1,9,1,2013-03-10,2013-03-13,2,0,1,8268,1,2,50,682,71,0
385821,66,340,9821,106.326,2013-01-13 21:00:59,0,0,2,1,2013-01-24,2013-01-25,3,0,2,23814,1,2,50,749,42,1
624072,69,828,38756,,2013-01-13 21:01:02,0,0,9,2,2013-03-30,2013-04-02,2,0,1,44817,4,2,50,697,16,0
1194372,46,398,1850,5567.2793,2013-01-13 21:01:03,0,1,9,1,2013-03-18,2013-03-20,3,0,2,8250,1,2,50,628,44,0
1169793,3,50,5703,,2013-01-13 21:01:07,0,0,9,1,2013-07-30,2013-08-01,2,0,1,11850,1,2,198,750,21,0
463287,133,31,14398,,2013-01-13 21:01:10,1,1,9,4,2013-02-25,2013-02-27,2,2,1,7635,3,2,50,675,98,0
224462,46,244,33092,,2013-01-13 21:01:20,0,1,9,1,2013-01-29,2013-02-01,1,0,1,11815,1,3,5,1701,62,0
867545,66,363,26367,2760.47,2013-01-13 21:01:22,0,1,9,2,2013-06-11,2013-06-14,1,1,1,23631,1,6,12,807,5,0
869420,66,174,40365,5601.5784,2013-01-13 21:01:22,0,0,3,2,2013-02-26,2013-02-27,2,0,1,12402,5,6,204,1452,14,0
1073627,69,923,42931,,2013-01-13 21:01:24,0,0,9,1,2013-03-04,2013-03-05,2,0,1,12225,6,2,50,701,19,1
1104259,69,609,37165,,2013-01-13 21:01:40,0,1,9,1,2013-04-29,2013-05-03,2,0,1,8745,1,6,204,27,28,0
101264,66,220,2086,5185.2028,2013-01-13 21:01:41,0,1,9,1,2013-04-23,2013-04-27,2,0,1,8746,1,6,105,29,64,0
400100,66,174,16634,2414.3471,2013-01-13 21:01:50,0,1,9,2,2013-06-05,2013-06-11,2,2,1,8859,1,2,50,212,17,0
234943,133,16,47972,,2013-01-13 21:02:00,0,0,4,3,2013-04-12,2013-04-13,2,0,1,17823,1,6,105,770,8,0
461279,69,887,51998,,2013-01-13 21:02:16,0,1,9,1,2013-08-28,2013-09-01,2,2,2,8741,1,6,144,13,30,0
527751,71,0,16637,,2013-01-13 21:02:17,0,1,9,1,2013-02-13,2013-02-20,2,0,1,11814,1,4,84,1937,80,0
1155106,3,64,13009,,2013-01-13 21:02:19,0,0,9,2,2013-02-08,2013-02-11,2,0,1,8279,1,2,50,1230,95,0
864935,205,476,51160,4448.9457,2013-01-13 21:02:22,1,0,9,1,2013-02-16,2013-02-21,2,0,1,45992,5,4,13,101,89,0
1159488,3,64,9448,,2013-01-13 21:02:35,0,0,1,2,2013-12-29,2013-12-31,2,1,1,8746,1,6,105,29,9,0
974349,205,155,27146,1205.7921,2013-01-13 21:02:41,0,1,9,1,2013-01-23,2013-01-30,2,0,1,8272,1,2,50,659,0,0
184947,66,149,55489,287.8838,2013-01-13 21:02:41,0,0,9,1,2013-01-23,2013-01-25,2,0,1,12192,6,2,50,406,98,0
356926,69,650,49779,,2013-01-13 21:02:52,0,0,1,1,2013-02-14,2013-02-15,2,0,1,8819,1,3,168,1242,97,0
629672,66,348,47997,771.4512,2013-01-13 21:02:54,0,1,3,1,2013-07-12,2013-07-19,2,0,1,11335,1,4,136,196,41,0
1137847,66,442,25538,3853.3126,2013-01-13 21:02:58,0,1,9,1,2013-06-13,2013-06-20,2,2,1,8857,1,2,50,214,0,0
1182322,66,174,9890,2273.0839,2013-01-13 21:03:02,0,0,9,2,2013-05-02,2013-05-03,3,3,2,4132,3,2,50,191,59,0
932280,66,174,3539,2532.8596,2013-01-13 21:03:07,0,1,9,3,2013-03-24,2013-03-29,3,1,1,8859,1,2,50,212,56,0
1100678,66,294,7976,5452.5247,2013-01-13 21:03:09,1,0,9,1,2013-06-12,2013-06-16,3,1,1,21451,6,6,107,36,59,1
867545,66,363,26367,2761.7971,2013-01-13 21:03:10,0,1,9,1,2013-06-11,2013-06-14,1,1,1,23631,1,6,12,807,59,0
1194372,46,398,1850,5566.5194,2013-01-13 21:03:15,0,1,9,1,2013-03-18,2013-03-20,3,0,2,8250,1,2,50,628,79,0
980252,46,172,56153,985.9458,2013-01-13 21:03:23,0,0,4,2,2013-03-08,2013-03-12,2,0,1,8245,1,6,22,245,46,0
1045018,66,442,12416,1215.3588,2013-01-13 21:03:27,0,0,9,2,2013-01-26,2013-01-28,1,0,1,8250,1,2,50,628,1,0
765142,66,356,113,469.0525,2013-01-13 21:03:30,0,0,9,1,2013-03-27,2013-03-30,4,4,2,24374,6,2,50,627,37,0
677304,209,221,49618,,2013-01-13 21:03:31,0,0,9,1,2013-02-12,2013-02-17,2,1,1,12437,5,4,119,2063,85,0
906483,66,220,2901,2877.3685,2013-01-13 21:03:34,0,0,0,1,2013-01-17,2013-01-20,2,0,1,22864,6,4,93,2086,85,0
101221,69,566,49966,,2013-01-13 21:03:36,1,0,0,3,2013-03-25,2013-03-29,2,0,1,45326,6,2,50,675,83,0
629163,66,174,26368,418.0562,2013-01-13 21:03:42,0,1,9,5,2013-04-03,2013-04-06,1,0,1,8250,1,2,50,628,1,0
914984,66,174,14752,5820.2907,2013-01-13 21:03:42,0,0,3,1,2013-02-09,2013-02-13,2,1,1,8255,1,6,77,20,64,0
184947,66,149,55489,288.1127,2013-01-13 21:03:44,0,0,9,1,2013-01-23,2013-01-25,2,0,1,12192,6,2,50,406,95,0
243423,66,174,36242,2431.3095,2013-01-13 21:03:50,0,0,9,1,2013-01-21,2013-01-24,1,0,1,15444,1,2,50,568,18,0
550908,66,174,14752,8645.3278,2013-01-13 21:04:04,1,0,9,2,2013-03-21,2013-03-28,2,0,1,11815,1,3,5,1701,64,0
202102,66,337,6075,,2013-01-13 21:04:06,0,0,9,1,2013-01-22,2013-01-25,1,0,1,8250,1,2,50,628,50,1
259715,66,462,42766,1009.8541,2013-01-13 21:04:09,0,0,9,2,2013-02-14,2013-02-16,1,0,1,12216,6,2,50,365,39,0
604654,23,64,54153,,2013-01-13 21:04:12,0,1,9,3,2013-01-26,2013-02-02,2,1,1,8282,1,3,126,232,3,0
783281,66,442,19334,98.4763,2013-01-13 21:04:16,0,0,5,3,2013-02-15,2013-02-17,2,0,1,12261,6,2,50,412,42,0
46662,66,184,2037,4251.2739,2013-01-13 21:04:26,0,0,1,1,2013-02-24,2013-03-02,2,0,1,22863,1,4,93,2085,80,1
817037,205,155,9120,2807.1548,2013-01-13 21:04:28,0,0,0,2,2013-03-02,2013-03-03,4,1,1,11353,1,2,50,699,72,0
799922,69,653,8997,,2013-01-13 21:04:35,1,0,9,2,2013-05-22,2013-05-25,2,0,1,8286,1,0,63,1258,98,0
1169793,3,50,5703,,2013-01-13 21:04:36,0,0,9,1,2013-07-30,2013-08-01,2,0,1,11850,1,2,198,750,7,0
982289,77,871,36643,4311.7003,2013-01-13 21:05:01,0,1,1,11,2013-05-04,2013-05-08,2,0,1,8242,1,3,171,61,83,0
4961,1,318,13215,,2013-01-13 21:05:06,0,0,9,2,2013-02-14,2013-02-17,2,0,1,8245,1,6,22,245,3,0
624072,69,828,38756,,2013-01-13 21:05:07,0,0,9,1,2013-03-30,2013-04-02,2,0,1,44817,4,2,50,697,32,0
400100,66,174,16634,2468.4193,2013-01-13 21:05:49,0,1,9,1,2013-06-05,2013-06-11,2,2,1,8857,1,2,50,214,83,0
817037,205,155,9120,2805.5952,2013-01-13 21:06:01,0,0,0,3,2013-03-02,2013-03-03,4,1,1,11353,1,2,50,699,26,0
695419,66,174,41886,2405.9786,2013-01-13 21:06:19,0,0,9,2,2013-04-01,2013-04-07,2,0,1,8267,1,2,50,675,91,0
1058216,69,761,41949,,2013-01-13 21:06:28,0,1,9,4,2013-04-07,2013-04-09,1,0,1,51783,6,6,135,276,42,0
223845,46,171,52766,3905.4693,2013-01-13 21:06:29,0,0,1,3,2013-05-21,2013-05-28,2,0,1,8267,1,2,50,675,98,0
428265,205,155,13951,1090.6711,2013-01-13 21:06:31,0,0,3,1,2013-02-18,2013-02-20,2,1,1,12175,6,2,50,366,89,0
127704,99,766,43752,,2013-01-13 21:06:36,1,0,1,1,2013-02-13,2013-02-17,2,1,1,468,1,3,48,153,46,0
465936,1,436,385,1708.873,2013-01-13 21:06:37,1,1,1,1,2013-08-24,2013-08-24,4,0,2,551,1,6,77,1453,29,0
1116403,66,340,24858,,2013-01-13 21:06:58,0,1,1,1,2013-01-17,2013-01-22,2,0,1,8279,1,2,50,1230,48,0
400100,66,174,16634,2477.0891,2013-01-13 21:06:59,0,1,9,1,2013-06-05,2013-06-05,2,2,1,8857,1,2,50,214,73,0
100626,66,442,2824,264.1756,2013-01-13 21:07:01,0,0,9,3,2013-01-14,2013-01-21,2,0,1,8235,1,2,50,406,76,0
753031,66,174,16634,153.3275,2013-01-13 21:07:24,0,0,9,3,2013-02-16,2013-02-18,2,2,1,24374,6,2,50,627,31,0
499487,66,442,46296,1208.1823,2013-01-13 21:07:31,0,0,9,2,2013-01-14,2013-01-15,2,1,1,8254,1,2,50,365,49,0
451523,24,67,28661,,2013-01-13 21:07:34,0,0,9,3,2013-01-26,2013-01-27,2,0,1,8289,1,6,107,36,29,0
550908,66,174,14752,8640.3608,2013-01-13 21:07:34,1,0,9,1,2013-03-21,2013-03-28,2,0,1,11815,1,3,5,1701,64,0
1057195,66,311,16343,1680.9279,2013-01-13 21:07:35,0,0,9,1,2013-01-15,2013-01-16,1,0,1,12257,6,4,51,1509,83,0
1163581,3,49,4079,,2013-01-13 21:07:35,0,1,9,1,2013-01-13,2013-01-14,2,0,1,52479,6,6,105,29,30,0
529265,69,910,43113,,2013-01-13 21:07:44,0,0,9,1,2013-03-23,2013-03-30,2,0,1,18569,1,3,182,83,26,0
629163,66,174,26368,418.9047,2013-01-13 21:07:48,0,1,9,1,2013-04-03,2013-04-06,1,0,1,8250,1,2,50,628,79,0
677304,209,221,49618,,2013-01-13 21:07:52,0,0,9,1,2013-02-12,2013-02-17,2,1,1,12437,5,4,119,2063,3,0
982289,77,871,36643,4311.5617,2013-01-13 21:08:11,0,1,1,9,2013-05-04,2013-05-08,2,0,1,8242,1,3,171,61,21,0
550908,66,174,14752,8640.4369,2013-01-13 21:08:15,1,0,9,1,2013-03-21,2013-03-28,2,0,1,11815,1,3,5,1701,84,0
188003,66,220,8990,201.6823,2013-01-13 21:08:31,0,0,9,2,2013-01-14,2013-01-16,4,1,2,12225,6,2,50,701,77,0
224462,46,244,33092,,2013-01-13 21:08:35,0,1,9,4,2013-01-29,2013-02-01,1,0,1,11815,1,3,5,1701,78,0
1037173,77,977,55454,,2013-01-13 21:08:42,0,0,9,1,2013-02-24,2013-02-26,1,0,1,8242,1,3,171,61,37,0
74353,149,290,33116,,2013-01-13 21:08:45,0,0,9,1,2013-03-29,2013-04-03,1,0,1,46375,1,5,147,143,64,0
457522,46,398,8146,,2013-01-13 21:09:03,0,1,0,1,2013-07-21,2013-07-25,2,0,1,12213,6,6,70,19,5,0
128796,66,174,25951,6007.5246,2013-01-13 21:09:03,0,0,9,1,2013-03-29,2013-04-01,2,1,1,8282,1,3,126,232,82,0
785708,66,258,10163,1498.0343,2013-01-13 21:09:17,0,0,9,1,2013-03-09,2013-03-16,2,0,1,12206,6,2,50,628,1,0
623576,205,155,42000,187.6108,2013-01-13 21:09:17,1,0,0,1,2013-01-21,2013-01-22,2,0,1,5950,3,2,198,399,41,0
529265,69,910,43113,,2013-01-13 21:09:30,0,0,9,1,2013-12-21,2013-12-28,2,0,1,18569,1,3,182,83,26,0
451523,24,67,28661,,2013-01-13 21:09:48,0,0,9,1,2013-01-26,2013-01-27,2,0,1,8289,1,6,107,36,82,0
